wavelength_nm,T_percent
775.0,95.0
776.0,95.0
777.0,95.0
778.0,94.0
779.0,94.0
780.0,94.0
781.0,94.0
782.0,94.0
783.0,94.0
784.0,94.0
785.0,94.0
786.0,94.0
787.0,94.0
788.0,94.0
789.0,94.0
790.0,94.0
791.0,94.0
792.0,94.0
793.0,94.0
794.0,94.0
795.0,94.0
796.0,94.0
797.0,94.0
798.0,94.0
799.0,94.0
800.0,93.0
