wavelength_nm,T_percent
315.0,37.0
316.0,37.0
317.0,37.0
318.0,37.0
319.0,37.0
320.0,37.0
321.0,37.0
322.0,37.0
323.0,37.0
324.0,37.0
325.0,37.0
326.0,37.0
327.0,37.0
328.0,37.0
329.0,37.0
330.0,37.0
331.0,37.0
332.0,37.0
333.0,37.0
334.0,37.0
335.0,37.0
336.0,37.0
337.0,37.0
338.0,37.0
339.0,37.0
340.0,38.0
341.0,38.0
342.0,38.0
343.0,38.0
344.0,38.0
345.0,38.0
346.0,38.0
347.0,38.0
348.0,38.0
349.0,38.0
350.0,38.0
351.0,38.0
352.0,38.0
353.0,38.0
354.0,38.0
355.0,38.0
356.0,38.0
357.0,38.0
358.0,38.0
359.0,38.0
360.0,38.0
361.0,38.0
362.0,38.0
363.0,38.0
364.0,38.0
365.0,38.0
366.0,38.0
367.0,38.0
368.0,38.0
369.0,38.0
370.0,38.0
371.0,38.0
372.0,38.0
373.0,38.0
374.0,38.0
375.0,39.0
376.0,39.0
377.0,39.0
378.0,39.0
379.0,39.0
380.0,39.0
381.0,39.0
382.0,39.0
383.0,39.0
384.0,39.0
385.0,39.0
386.0,39.0
387.0,39.0
388.0,39.0
389.0,39.0
390.0,39.0
391.0,39.0
392.0,39.0
393.0,39.0
394.0,38.0
395.0,38.0
396.0,38.0
397.0,38.0
398.0,38.0
399.0,38.0
400.0,38.0
401.0,38.0
402.0,38.0
403.0,37.0
404.0,37.0
405.0,37.0
406.0,37.0
407.0,37.0
408.0,37.0
409.0,37.0
410.0,37.0
411.0,37.0
412.0,37.0
413.0,37.0
414.0,37.0
415.0,37.0
416.0,37.0
417.0,37.0
418.0,37.0
419.0,37.0
420.0,37.0
421.0,37.0
422.0,37.0
423.0,37.0
424.0,37.0
425.0,37.0
426.0,37.0
427.0,37.0
428.0,37.0
429.0,37.0
430.0,37.0
431.0,37.0
432.0,37.0
433.0,37.0
434.0,37.0
435.0,37.0
436.0,37.0
437.0,37.0
438.0,37.0
439.0,37.0
440.0,37.0
441.0,37.0
442.0,37.0
443.0,37.0
444.0,37.0
445.0,37.0
446.0,37.0
447.0,37.0
448.0,37.0
449.0,37.0
450.0,37.0
451.0,37.0
452.0,37.0
453.0,37.0
454.0,37.0
455.0,37.0
456.0,37.0
457.0,37.0
458.0,37.0
459.0,37.0
460.0,37.0
461.0,37.0
462.0,37.0
463.0,37.0
464.0,37.0
465.0,37.0
466.0,37.0
467.0,37.0
468.0,37.0
469.0,37.0
470.0,37.0
471.0,37.0
472.0,37.0
473.0,37.0
474.0,37.0
475.0,37.0
476.0,37.0
477.0,37.0
478.0,37.0
479.0,37.0
480.0,36.0
481.0,36.0
482.0,36.0
483.0,36.0
484.0,36.0
485.0,36.0
486.0,36.0
487.0,36.0
488.0,36.0
489.0,36.0
490.0,36.0
491.0,36.0
492.0,36.0
493.0,36.0
494.0,36.0
495.0,36.0
496.0,36.0
497.0,36.0
498.0,35.0
499.0,35.0
500.0,35.0
501.0,35.0
502.0,35.0
503.0,35.0
504.0,35.0
505.0,35.0
506.0,35.0
507.0,35.0
508.0,35.0
509.0,35.0
510.0,35.0
511.0,35.0
512.0,35.0
513.0,35.0
514.0,35.0
515.0,35.0
516.0,35.0
517.0,35.0
518.0,35.0
519.0,35.0
520.0,35.0
521.0,35.0
522.0,35.0
523.0,35.0
524.0,35.0
525.0,35.0
526.0,36.0
527.0,36.0
528.0,36.0
529.0,36.0
530.0,36.0
531.0,36.0
532.0,36.0
533.0,36.0
534.0,36.0
535.0,36.0
536.0,36.0
537.0,36.0
538.0,35.0
539.0,35.0
540.0,35.0
541.0,35.0
542.0,35.0
543.0,35.0
544.0,35.0
545.0,35.0
546.0,35.0
547.0,35.0
548.0,35.0
549.0,35.0
550.0,35.0
551.0,34.0
552.0,34.0
553.0,34.0
554.0,34.0
555.0,34.0
556.0,34.0
557.0,34.0
558.0,34.0
559.0,34.0
560.0,34.0
561.0,34.0
562.0,34.0
563.0,34.0
564.0,33.0
565.0,33.0
566.0,33.0
567.0,33.0
568.0,33.0
569.0,33.0
570.0,33.0
571.0,33.0
572.0,33.0
573.0,33.0
574.0,33.0
575.0,33.0
576.0,33.0
577.0,33.0
578.0,33.0
579.0,33.0
580.0,33.0
581.0,33.0
582.0,33.0
583.0,33.0
584.0,33.0
585.0,33.0
586.0,33.0
587.0,33.0
588.0,33.0
589.0,33.0
590.0,33.0
591.0,33.0
592.0,33.0
593.0,33.0
594.0,33.0
595.0,33.0
596.0,33.0
597.0,33.0
598.0,33.0
599.0,33.0
600.0,33.0
601.0,33.0
602.0,33.0
603.0,32.0
604.0,32.0
605.0,32.0
606.0,32.0
607.0,32.0
608.0,32.0
609.0,32.0
610.0,32.0
611.0,32.0
612.0,32.0
613.0,32.0
614.0,32.0
615.0,32.0
616.0,32.0
617.0,32.0
618.0,32.0
619.0,32.0
620.0,32.0
621.0,32.0
622.0,32.0
623.0,32.0
624.0,32.0
625.0,32.0
626.0,32.0
627.0,32.0
628.0,32.0
629.0,32.0
630.0,32.0
631.0,32.0
632.0,32.0
633.0,32.0
634.0,32.0
635.0,32.0
636.0,32.0
637.0,32.0
638.0,31.0
639.0,31.0
640.0,31.0
641.0,31.0
642.0,31.0
643.0,31.0
644.0,31.0
645.0,31.0
646.0,31.0
647.0,31.0
648.0,31.0
649.0,31.0
650.0,31.0
651.0,31.0
652.0,31.0
653.0,31.0
654.0,31.0
655.0,31.0
656.0,31.0
657.0,31.0
658.0,31.0
659.0,30.0
660.0,30.0
661.0,30.0
662.0,30.0
663.0,30.0
664.0,30.0
665.0,30.0
666.0,30.0
667.0,30.0
668.0,30.0
669.0,30.0
670.0,30.0
671.0,30.0
672.0,30.0
673.0,30.0
674.0,30.0
675.0,30.0
676.0,30.0
677.0,30.0
678.0,30.0
679.0,30.0
680.0,30.0
681.0,30.0
682.0,30.0
683.0,30.0
684.0,30.0
685.0,30.0
686.0,30.0
687.0,30.0
688.0,30.0
689.0,30.0
690.0,30.0
691.0,30.0
692.0,30.0
693.0,30.0
694.0,30.0
695.0,30.0
696.0,29.0
697.0,29.0
698.0,29.0
699.0,29.0
700.0,29.0
701.0,29.0
702.0,29.0
703.0,29.0
704.0,29.0
705.0,29.0
706.0,29.0
707.0,29.0
708.0,29.0
709.0,29.0
710.0,29.0
711.0,29.0
712.0,29.0
713.0,29.0
714.0,29.0
715.0,29.0
716.0,29.0
717.0,29.0
718.0,29.0
719.0,29.0
720.0,29.0
721.0,29.0
722.0,29.0
723.0,29.0
724.0,29.0
725.0,29.0
726.0,29.0
727.0,29.0
728.0,29.0
729.0,29.0
730.0,29.0
731.0,29.0
732.0,29.0
733.0,29.0
734.0,29.0
735.0,29.0
736.0,29.0
737.0,29.0
738.0,29.0
739.0,29.0
740.0,29.0
741.0,29.0
742.0,29.0
743.0,29.0
744.0,29.0
745.0,28.0
746.0,28.0
747.0,28.0
748.0,28.0
749.0,28.0
750.0,28.0
751.0,28.0
752.0,28.0
753.0,28.0
