wavelength_nm,T_percent
315.0,82.0
316.0,82.0
317.0,82.0
318.0,82.0
319.0,82.0
320.0,82.0
321.0,82.0
322.0,82.0
323.0,82.0
324.0,82.0
325.0,82.0
326.0,82.0
327.0,82.0
328.0,82.0
329.0,82.0
330.0,82.0
331.0,82.0
332.0,82.0
333.0,82.0
334.0,82.0
335.0,82.0
336.0,82.0
337.0,83.0
338.0,83.0
339.0,83.0
340.0,83.0
341.0,83.0
342.0,83.0
343.0,83.0
344.0,83.0
345.0,84.0
346.0,83.0
347.0,83.0
348.0,83.0
349.0,83.0
350.0,83.0
351.0,83.0
352.0,83.0
353.0,83.0
354.0,83.0
355.0,83.0
356.0,83.0
357.0,83.0
358.0,83.0
359.0,83.0
360.0,83.0
361.0,83.0
362.0,83.0
363.0,83.0
364.0,83.0
365.0,83.0
366.0,83.0
367.0,83.0
368.0,83.0
369.0,84.0
370.0,84.0
371.0,84.0
372.0,84.0
373.0,84.0
374.0,84.0
375.0,84.0
376.0,84.0
377.0,84.0
378.0,84.0
379.0,84.0
380.0,84.0
381.0,85.0
382.0,85.0
383.0,85.0
384.0,85.0
385.0,85.0
386.0,85.0
387.0,85.0
388.0,85.0
389.0,84.0
390.0,84.0
391.0,84.0
392.0,84.0
393.0,84.0
394.0,84.0
395.0,84.0
396.0,84.0
397.0,84.0
398.0,84.0
399.0,84.0
400.0,84.0
401.0,84.0
402.0,84.0
403.0,84.0
404.0,84.0
405.0,84.0
406.0,84.0
407.0,84.0
408.0,84.0
409.0,84.0
410.0,84.0
411.0,84.0
412.0,84.0
413.0,84.0
414.0,84.0
415.0,84.0
416.0,84.0
417.0,84.0
418.0,84.0
419.0,84.0
420.0,84.0
421.0,84.0
422.0,84.0
423.0,84.0
424.0,84.0
425.0,83.0
426.0,83.0
427.0,83.0
428.0,83.0
429.0,83.0
430.0,83.0
431.0,83.0
432.0,83.0
433.0,83.0
434.0,83.0
435.0,83.0
436.0,84.0
437.0,84.0
438.0,84.0
439.0,84.0
440.0,84.0
441.0,84.0
442.0,84.0
443.0,84.0
444.0,84.0
445.0,84.0
446.0,84.0
447.0,84.0
448.0,84.0
449.0,84.0
450.0,84.0
451.0,84.0
452.0,84.0
453.0,84.0
454.0,84.0
455.0,84.0
456.0,85.0
457.0,85.0
458.0,85.0
459.0,85.0
460.0,85.0
461.0,85.0
462.0,85.0
463.0,85.0
464.0,85.0
465.0,85.0
466.0,85.0
467.0,85.0
468.0,85.0
469.0,85.0
470.0,85.0
471.0,85.0
472.0,85.0
473.0,85.0
474.0,85.0
475.0,85.0
476.0,85.0
477.0,85.0
478.0,85.0
479.0,85.0
480.0,85.0
481.0,85.0
482.0,85.0
483.0,85.0
484.0,85.0
485.0,85.0
486.0,85.0
487.0,85.0
488.0,85.0
489.0,85.0
490.0,85.0
491.0,85.0
492.0,85.0
493.0,85.0
494.0,85.0
495.0,85.0
496.0,85.0
497.0,85.0
498.0,85.0
499.0,85.0
500.0,85.0
501.0,85.0
502.0,85.0
503.0,85.0
504.0,85.0
505.0,85.0
506.0,85.0
507.0,85.0
508.0,85.0
509.0,85.0
510.0,85.0
511.0,85.0
512.0,85.0
513.0,85.0
514.0,85.0
515.0,85.0
516.0,85.0
517.0,85.0
518.0,85.0
519.0,85.0
520.0,85.0
521.0,85.0
522.0,86.0
523.0,86.0
524.0,86.0
525.0,86.0
526.0,86.0
527.0,86.0
528.0,86.0
529.0,86.0
530.0,86.0
531.0,86.0
532.0,86.0
533.0,86.0
534.0,86.0
535.0,86.0
536.0,86.0
537.0,86.0
538.0,86.0
539.0,86.0
540.0,86.0
541.0,86.0
542.0,86.0
543.0,86.0
544.0,86.0
545.0,86.0
546.0,86.0
547.0,86.0
548.0,86.0
549.0,86.0
550.0,86.0
551.0,86.0
552.0,86.0
553.0,86.0
554.0,85.0
555.0,85.0
556.0,85.0
557.0,85.0
558.0,85.0
559.0,85.0
560.0,85.0
561.0,85.0
562.0,85.0
563.0,85.0
564.0,85.0
565.0,85.0
566.0,85.0
567.0,85.0
568.0,85.0
569.0,85.0
570.0,85.0
571.0,85.0
572.0,85.0
573.0,85.0
574.0,85.0
575.0,85.0
576.0,85.0
577.0,85.0
578.0,85.0
579.0,85.0
580.0,85.0
581.0,85.0
582.0,85.0
583.0,85.0
584.0,85.0
585.0,85.0
586.0,85.0
587.0,85.0
588.0,85.0
589.0,85.0
590.0,85.0
591.0,85.0
592.0,85.0
593.0,85.0
594.0,85.0
595.0,85.0
596.0,86.0
597.0,86.0
598.0,86.0
599.0,86.0
600.0,86.0
601.0,86.0
602.0,86.0
603.0,86.0
604.0,86.0
605.0,86.0
606.0,86.0
607.0,86.0
608.0,86.0
609.0,86.0
610.0,86.0
611.0,86.0
612.0,86.0
613.0,86.0
614.0,86.0
615.0,86.0
616.0,86.0
617.0,86.0
618.0,86.0
619.0,86.0
620.0,86.0
621.0,86.0
622.0,86.0
623.0,86.0
624.0,86.0
625.0,86.0
626.0,86.0
627.0,86.0
628.0,86.0
629.0,86.0
630.0,86.0
631.0,86.0
632.0,86.0
633.0,86.0
634.0,86.0
635.0,86.0
636.0,86.0
637.0,86.0
638.0,86.0
639.0,86.0
640.0,86.0
641.0,86.0
642.0,86.0
643.0,86.0
644.0,86.0
645.0,86.0
646.0,86.0
647.0,86.0
648.0,86.0
649.0,86.0
650.0,86.0
651.0,86.0
652.0,86.0
653.0,86.0
654.0,86.0
655.0,86.0
656.0,86.0
657.0,86.0
658.0,86.0
659.0,86.0
660.0,86.0
661.0,86.0
662.0,86.0
663.0,86.0
664.0,86.0
665.0,86.0
666.0,86.0
667.0,86.0
668.0,86.0
669.0,86.0
670.0,86.0
671.0,86.0
672.0,86.0
673.0,86.0
674.0,86.0
675.0,86.0
676.0,86.0
677.0,86.0
678.0,86.0
679.0,86.0
680.0,86.0
681.0,86.0
682.0,86.0
683.0,86.0
684.0,86.0
685.0,86.0
686.0,86.0
687.0,86.0
688.0,86.0
689.0,86.0
690.0,86.0
691.0,86.0
692.0,86.0
693.0,86.0
694.0,86.0
695.0,86.0
696.0,86.0
697.0,86.0
698.0,86.0
699.0,86.0
700.0,86.0
701.0,86.0
702.0,86.0
703.0,86.0
704.0,86.0
705.0,86.0
706.0,86.0
707.0,86.0
708.0,86.0
709.0,86.0
710.0,86.0
711.0,86.0
712.0,86.0
713.0,86.0
714.0,86.0
715.0,86.0
716.0,86.0
717.0,86.0
718.0,86.0
719.0,86.0
720.0,86.0
721.0,86.0
722.0,86.0
723.0,86.0
724.0,86.0
725.0,86.0
726.0,86.0
727.0,86.0
728.0,86.0
729.0,86.0
730.0,86.0
731.0,86.0
732.0,86.0
733.0,86.0
734.0,86.0
735.0,86.0
736.0,86.0
737.0,86.0
738.0,86.0
739.0,86.0
740.0,86.0
741.0,86.0
742.0,86.0
743.0,86.0
744.0,86.0
745.0,86.0
746.0,86.0
747.0,86.0
748.0,86.0
749.0,86.0
750.0,86.0
751.0,86.0
752.0,86.0
753.0,86.0
754.0,86.0
755.0,86.0
756.0,86.0
757.0,86.0
758.0,86.0
759.0,86.0
760.0,86.0
761.0,87.0
762.0,87.0
763.0,87.0
764.0,88.0
765.0,88.0
766.0,88.0
767.0,89.0
768.0,89.0
769.0,90.0
770.0,90.0
771.0,90.0
772.0,90.0
773.0,90.0
774.0,90.0
775.0,89.0
776.0,89.0
777.0,89.0
778.0,89.0
779.0,88.0
780.0,88.0
781.0,88.0
782.0,88.0
783.0,88.0
784.0,88.0
785.0,87.0
786.0,87.0
787.0,87.0
788.0,87.0
789.0,87.0
790.0,87.0
791.0,87.0
792.0,87.0
793.0,87.0
794.0,87.0
795.0,87.0
796.0,87.0
797.0,87.0
798.0,87.0
799.0,87.0
800.0,87.0
